
Predictions were generated on 31-Jan-2024 at 12:35:17 using OpenFAST, compiled as a 64-bit application using single precision at commit v3.5.1
 linked with  NWTC Subroutine Library; ElastoDyn; InflowWind; AeroDyn; ServoDyn; HydroDyn; MAP++ (<1.20.10>, <Oct-20-2023>)

Description from the FAST input file: CCT-9 Campign 4 model. Input files to be run with OpenFAST 3.5.0. GitHub branch from Lu Wang (https://github.com/luwang00/openfast/tree/dev) compiled on March 7, 2023.

Time	Wind1VelX	GenSpeed	RotSpeed	RotTorq	RotThrust	TwrBsMxt	TwrBsMyt	TwrBsMzt	TwrBsFxt	TwrBsFyt	TwrBsFzt	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	TTDspFA	TTDspSS	YawBrFyn	RtAeroCp	RtAeroCt	RtAeroCq	RtTSR	GenPwr	BlPitchC1	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	T[1]	T[2]	T[3]
(s)	(m/s)	(rpm)	(rpm)	(kN-m)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(m)	(m)	(kN)	(-)	(-)	(-)	(-)	(kW)	(deg)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	[N]	[N]	[N]
  478.3500	 1.000E+01	 8.533E+00	 8.533E+00	 4.170E-06	 2.562E+03	 8.134E+04	 2.111E+05	 1.913E+03	 2.059E+03	-7.670E+02	-1.818E+04	 8.086E+00	-5.639E-01	-5.521E-02	 2.477E+00	 1.065E+00	 4.050E-01	 3.859E-01	 1.252E-15	-4.814E+02	-4.244E-04	 6.159E-01	-3.887E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.760E+04	-1.591E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.746E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.4000	 1.000E+01	 8.533E+00	 8.533E+00	 1.387E-06	 2.562E+03	 8.138E+04	 2.111E+05	 1.915E+03	 2.059E+03	-7.673E+02	-1.817E+04	 8.086E+00	-5.639E-01	-5.497E-02	 2.477E+00	 1.065E+00	 4.050E-01	 3.859E-01	-6.492E-16	-4.817E+02	-4.094E-04	 6.159E-01	-3.749E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.763E+04	-1.420E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.557E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.4500	 1.000E+01	 8.533E+00	 8.533E+00	-1.428E-05	 2.562E+03	 8.142E+04	 2.111E+05	 1.917E+03	 2.059E+03	-7.676E+02	-1.817E+04	 8.086E+00	-5.639E-01	-5.474E-02	 2.477E+00	 1.065E+00	 4.050E-01	 3.859E-01	 9.224E-16	-4.820E+02	-3.955E-04	 6.159E-01	-3.622E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.765E+04	-1.312E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.440E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.5000	 1.000E+01	 8.533E+00	 8.533E+00	-1.923E-05	 2.562E+03	 8.146E+04	 2.111E+05	 1.919E+03	 2.060E+03	-7.679E+02	-1.817E+04	 8.086E+00	-5.639E-01	-5.451E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.860E-01	 2.645E-16	-4.823E+02	-3.778E-04	 6.159E-01	-3.460E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.768E+04	-1.191E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.307E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.5500	 1.000E+01	 8.533E+00	 8.533E+00	-4.000E-06	 2.562E+03	 8.150E+04	 2.111E+05	 1.919E+03	 2.060E+03	-7.683E+02	-1.817E+04	 8.087E+00	-5.639E-01	-5.428E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.860E-01	-1.887E-16	-4.826E+02	-3.726E-04	 6.159E-01	-3.412E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.770E+04	-1.180E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.295E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.6000	 1.000E+01	 8.533E+00	 8.533E+00	-3.970E-06	 2.562E+03	 8.155E+04	 2.111E+05	 1.921E+03	 2.060E+03	-7.686E+02	-1.817E+04	 8.087E+00	-5.639E-01	-5.407E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.860E-01	 3.717E-16	-4.829E+02	-3.505E-04	 6.159E-01	-3.210E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.772E+04	-1.064E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.167E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.6500	 1.000E+01	 8.533E+00	 8.533E+00	-7.294E-06	 2.562E+03	 8.159E+04	 2.112E+05	 1.922E+03	 2.060E+03	-7.690E+02	-1.817E+04	 8.087E+00	-5.639E-01	-5.385E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.861E-01	 1.539E-15	-4.833E+02	-3.403E-04	 6.159E-01	-3.116E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.774E+04	-1.030E-03	 2.036E+08	-9.226E+07	-3.965E+07	 1.131E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.7000	 1.000E+01	 8.533E+00	 8.533E+00	-7.095E-06	 2.562E+03	 8.164E+04	 2.112E+05	 1.924E+03	 2.060E+03	-7.693E+02	-1.817E+04	 8.088E+00	-5.639E-01	-5.365E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.861E-01	 3.153E-16	-4.837E+02	-3.243E-04	 6.159E-01	-2.970E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.775E+04	-9.512E-04	 2.036E+08	-9.226E+07	-3.965E+07	 1.044E+04	 2.838E+06	 2.748E+06	 4.375E+06
  478.7500	 1.000E+01	 8.533E+00	 8.533E+00	-8.639E-06	 2.562E+03	 8.169E+04	 2.112E+05	 1.924E+03	 2.060E+03	-7.697E+02	-1.817E+04	 8.088E+00	-5.639E-01	-5.344E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.861E-01	-4.862E-16	-4.840E+02	-3.153E-04	 6.159E-01	-2.888E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.776E+04	-9.223E-04	 2.036E+08	-9.226E+07	-3.965E+07	 1.012E+04	 2.838E+06	 2.747E+06	 4.375E+06
  478.8000	 1.000E+01	 8.533E+00	 8.533E+00	-3.671E-06	 2.562E+03	 8.174E+04	 2.112E+05	 1.926E+03	 2.060E+03	-7.701E+02	-1.817E+04	 8.088E+00	-5.639E-01	-5.324E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.862E-01	-3.799E-16	-4.844E+02	-3.041E-04	 6.159E-01	-2.785E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.776E+04	-8.678E-04	 2.036E+08	-9.226E+07	-3.965E+07	 9.521E+03	 2.838E+06	 2.747E+06	 4.375E+06
  478.8500	 1.000E+01	 8.533E+00	 8.533E+00	-1.468E-06	 2.562E+03	 8.179E+04	 2.112E+05	 1.927E+03	 2.060E+03	-7.705E+02	-1.817E+04	 8.089E+00	-5.639E-01	-5.305E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.862E-01	-2.398E-16	-4.848E+02	-2.947E-04	 6.159E-01	-2.699E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.776E+04	-8.390E-04	 2.036E+08	-9.226E+07	-3.965E+07	 9.205E+03	 2.838E+06	 2.747E+06	 4.375E+06
  478.9000	 1.000E+01	 8.533E+00	 8.533E+00	 2.811E-06	 2.562E+03	 8.184E+04	 2.112E+05	 1.928E+03	 2.060E+03	-7.709E+02	-1.817E+04	 8.089E+00	-5.639E-01	-5.286E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.862E-01	 6.644E-16	-4.852E+02	-2.791E-04	 6.159E-01	-2.556E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.775E+04	-8.139E-04	 2.036E+08	-9.226E+07	-3.965E+07	 8.930E+03	 2.838E+06	 2.747E+06	 4.375E+06
  478.9500	 1.000E+01	 8.533E+00	 8.533E+00	-6.867E-06	 2.562E+03	 8.189E+04	 2.112E+05	 1.929E+03	 2.060E+03	-7.713E+02	-1.817E+04	 8.089E+00	-5.639E-01	-5.268E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.862E-01	 5.712E-16	-4.856E+02	-2.680E-04	 6.159E-01	-2.454E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.774E+04	-7.932E-04	 2.036E+08	-9.226E+07	-3.965E+07	 8.703E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.0000	 1.000E+01	 8.533E+00	 8.533E+00	-6.825E-06	 2.562E+03	 8.195E+04	 2.112E+05	 1.931E+03	 2.060E+03	-7.717E+02	-1.817E+04	 8.089E+00	-5.639E-01	-5.250E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.862E-01	-5.070E-16	-4.860E+02	-2.587E-04	 6.159E-01	-2.369E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.774E+04	-7.423E-04	 2.036E+08	-9.226E+07	-3.965E+07	 8.144E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.0500	 1.000E+01	 8.533E+00	 8.533E+00	-5.885E-06	 2.562E+03	 8.200E+04	 2.112E+05	 1.933E+03	 2.060E+03	-7.721E+02	-1.817E+04	 8.090E+00	-5.639E-01	-5.233E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.862E-01	 6.592E-16	-4.864E+02	-2.506E-04	 6.159E-01	-2.295E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.772E+04	-6.689E-04	 2.036E+08	-9.226E+07	-3.965E+07	 7.339E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.1000	 1.000E+01	 8.533E+00	 8.533E+00	-4.881E-06	 2.562E+03	 8.206E+04	 2.112E+05	 1.934E+03	 2.060E+03	-7.725E+02	-1.817E+04	 8.090E+00	-5.639E-01	-5.216E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	 2.407E-16	-4.869E+02	-2.424E-04	 6.159E-01	-2.220E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.770E+04	-6.245E-04	 2.036E+08	-9.226E+07	-3.965E+07	 6.852E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.1500	 1.000E+01	 8.533E+00	 8.533E+00	-2.735E-06	 2.562E+03	 8.211E+04	 2.112E+05	 1.938E+03	 2.060E+03	-7.730E+02	-1.817E+04	 8.090E+00	-5.639E-01	-5.200E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	 3.977E-16	-4.873E+02	-2.360E-04	 6.159E-01	-2.162E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.768E+04	-4.695E-04	 2.036E+08	-9.226E+07	-3.965E+07	 5.151E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.2000	 1.000E+01	 8.533E+00	 8.533E+00	-6.564E-06	 2.562E+03	 8.217E+04	 2.112E+05	 1.941E+03	 2.060E+03	-7.734E+02	-1.817E+04	 8.091E+00	-5.639E-01	-5.184E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	-5.035E-16	-4.877E+02	-2.282E-04	 6.159E-01	-2.090E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.766E+04	-3.738E-04	 2.036E+08	-9.226E+07	-3.965E+07	 4.101E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.2500	 1.000E+01	 8.533E+00	 8.533E+00	-6.241E-06	 2.562E+03	 8.223E+04	 2.112E+05	 1.944E+03	 2.060E+03	-7.738E+02	-1.817E+04	 8.091E+00	-5.639E-01	-5.169E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	-7.364E-16	-4.882E+02	-2.241E-04	 6.159E-01	-2.053E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.763E+04	-2.159E-04	 2.036E+08	-9.226E+07	-3.965E+07	 2.369E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.3000	 1.000E+01	 8.533E+00	 8.533E+00	-6.886E-06	 2.562E+03	 8.228E+04	 2.112E+05	 1.948E+03	 2.060E+03	-7.743E+02	-1.817E+04	 8.091E+00	-5.639E-01	-5.154E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	-1.262E-16	-4.886E+02	-2.217E-04	 6.159E-01	-2.030E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.760E+04	-6.832E-05	 2.036E+08	-9.226E+07	-3.965E+07	 7.498E+02	 2.838E+06	 2.747E+06	 4.376E+06
  479.3500	 1.000E+01	 8.533E+00	 8.533E+00	-1.001E-06	 2.562E+03	 8.234E+04	 2.112E+05	 1.953E+03	 2.060E+03	-7.747E+02	-1.817E+04	 8.092E+00	-5.639E-01	-5.140E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	-4.593E-16	-4.890E+02	-2.166E-04	 6.159E-01	-1.984E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.757E+04	 1.507E-04	 2.036E+08	-9.226E+07	-3.966E+07	-1.653E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.4000	 1.000E+01	 8.533E+00	 8.533E+00	-1.092E-06	 2.562E+03	 8.240E+04	 2.112E+05	 1.958E+03	 2.060E+03	-7.751E+02	-1.817E+04	 8.092E+00	-5.639E-01	-5.127E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	-7.980E-17	-4.895E+02	-2.150E-04	 6.159E-01	-1.969E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.754E+04	 3.550E-04	 2.036E+08	-9.226E+07	-3.966E+07	-3.895E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.4500	 1.000E+01	 8.533E+00	 8.533E+00	-4.762E-06	 2.562E+03	 8.246E+04	 2.112E+05	 1.963E+03	 2.060E+03	-7.756E+02	-1.817E+04	 8.092E+00	-5.639E-01	-5.114E-02	 2.477E+00	 1.065E+00	 4.049E-01	 3.863E-01	-1.475E-15	-4.899E+02	-2.121E-04	 6.159E-01	-1.942E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.750E+04	 5.848E-04	 2.036E+08	-9.226E+07	-3.966E+07	-6.416E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.5000	 1.000E+01	 8.533E+00	 8.533E+00	-1.040E-06	 2.562E+03	 8.252E+04	 2.112E+05	 1.968E+03	 2.060E+03	-7.760E+02	-1.817E+04	 8.092E+00	-5.639E-01	-5.101E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.863E-01	 1.995E-17	-4.903E+02	-2.147E-04	 6.159E-01	-1.966E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.747E+04	 8.506E-04	 2.036E+08	-9.226E+07	-3.966E+07	-9.332E+03	 2.838E+06	 2.747E+06	 4.376E+06
  479.5500	 1.000E+01	 8.533E+00	 8.533E+00	-1.460E-06	 2.562E+03	 8.257E+04	 2.112E+05	 1.974E+03	 2.060E+03	-7.765E+02	-1.817E+04	 8.093E+00	-5.639E-01	-5.089E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.863E-01	-6.202E-17	-4.908E+02	-2.110E-04	 6.159E-01	-1.932E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.743E+04	 1.131E-03	 2.036E+08	-9.226E+07	-3.966E+07	-1.241E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.6000	 1.000E+01	 8.533E+00	 8.533E+00	-6.580E-06	 2.562E+03	 8.263E+04	 2.112E+05	 1.981E+03	 2.060E+03	-7.769E+02	-1.817E+04	 8.093E+00	-5.639E-01	-5.078E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.863E-01	 6.605E-16	-4.912E+02	-2.143E-04	 6.159E-01	-1.963E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.740E+04	 1.421E-03	 2.036E+08	-9.226E+07	-3.966E+07	-1.559E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.6500	 1.000E+01	 8.533E+00	 8.533E+00	 7.405E-06	 2.562E+03	 8.269E+04	 2.112E+05	 1.987E+03	 2.060E+03	-7.773E+02	-1.817E+04	 8.093E+00	-5.639E-01	-5.067E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	-5.213E-16	-4.916E+02	-2.119E-04	 6.159E-01	-1.940E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.736E+04	 1.752E-03	 2.036E+08	-9.226E+07	-3.966E+07	-1.923E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.7000	 1.000E+01	 8.533E+00	 8.533E+00	-6.475E-06	 2.562E+03	 8.274E+04	 2.112E+05	 1.995E+03	 2.060E+03	-7.777E+02	-1.817E+04	 8.094E+00	-5.639E-01	-5.057E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	-7.208E-16	-4.921E+02	-2.209E-04	 6.159E-01	-2.023E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.732E+04	 2.101E-03	 2.036E+08	-9.226E+07	-3.966E+07	-2.305E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.7500	 1.000E+01	 8.533E+00	 8.533E+00	-1.613E-06	 2.562E+03	 8.280E+04	 2.112E+05	 2.001E+03	 2.060E+03	-7.782E+02	-1.817E+04	 8.094E+00	-5.639E-01	-5.047E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	-8.635E-16	-4.925E+02	-2.210E-04	 6.159E-01	-2.024E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.729E+04	 2.438E-03	 2.036E+08	-9.226E+07	-3.966E+07	-2.675E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.8000	 1.000E+01	 8.533E+00	 8.533E+00	-4.036E-06	 2.562E+03	 8.285E+04	 2.112E+05	 2.009E+03	 2.060E+03	-7.786E+02	-1.817E+04	 8.094E+00	-5.639E-01	-5.038E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	 4.744E-16	-4.929E+02	-2.313E-04	 6.159E-01	-2.118E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.726E+04	 2.796E-03	 2.036E+08	-9.226E+07	-3.966E+07	-3.067E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.8500	 1.000E+01	 8.533E+00	 8.533E+00	-2.246E-06	 2.562E+03	 8.291E+04	 2.112E+05	 2.016E+03	 2.060E+03	-7.790E+02	-1.817E+04	 8.095E+00	-5.639E-01	-5.030E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	-7.945E-16	-4.933E+02	-2.324E-04	 6.159E-01	-2.129E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.722E+04	 3.153E-03	 2.036E+08	-9.226E+07	-3.966E+07	-3.459E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.9000	 1.000E+01	 8.533E+00	 8.533E+00	-3.599E-06	 2.562E+03	 8.296E+04	 2.112E+05	 2.024E+03	 2.060E+03	-7.794E+02	-1.817E+04	 8.095E+00	-5.639E-01	-5.022E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	-6.210E-16	-4.937E+02	-2.411E-04	 6.159E-01	-2.208E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.719E+04	 3.540E-03	 2.036E+08	-9.226E+07	-3.966E+07	-3.884E+04	 2.838E+06	 2.747E+06	 4.376E+06
  479.9500	 1.000E+01	 8.533E+00	 8.533E+00	 2.701E-06	 2.562E+03	 8.301E+04	 2.112E+05	 2.031E+03	 2.059E+03	-7.798E+02	-1.817E+04	 8.095E+00	-5.639E-01	-5.014E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.862E-01	 1.256E-15	-4.941E+02	-2.444E-04	 6.159E-01	-2.238E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.716E+04	 3.904E-03	 2.036E+08	-9.226E+07	-3.966E+07	-4.283E+04	 2.838E+06	 2.747E+06	 4.376E+06
  480.0000	 1.000E+01	 8.533E+00	 8.533E+00	-1.151E-05	 2.562E+03	 8.306E+04	 2.112E+05	 2.039E+03	 2.059E+03	-7.801E+02	-1.817E+04	 8.096E+00	-5.639E-01	-5.008E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.861E-01	 2.103E-16	-4.945E+02	-2.518E-04	 6.159E-01	-2.306E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.713E+04	 4.300E-03	 2.036E+08	-9.226E+07	-3.966E+07	-4.718E+04	 2.838E+06	 2.747E+06	 4.376E+06
  480.0500	 1.000E+01	 8.533E+00	 8.533E+00	-7.454E-06	 2.562E+03	 8.311E+04	 2.111E+05	 2.045E+03	 2.059E+03	-7.805E+02	-1.817E+04	 8.096E+00	-5.639E-01	-5.001E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.861E-01	 4.441E-16	-4.948E+02	-2.564E-04	 6.159E-01	-2.348E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.711E+04	 4.622E-03	 2.036E+08	-9.226E+07	-3.966E+07	-5.071E+04	 2.838E+06	 2.747E+06	 4.376E+06
  480.1000	 1.000E+01	 8.533E+00	 8.533E+00	 5.144E-06	 2.562E+03	 8.316E+04	 2.111E+05	 2.052E+03	 2.059E+03	-7.809E+02	-1.817E+04	 8.096E+00	-5.639E-01	-4.996E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.861E-01	-6.336E-16	-4.952E+02	-2.699E-04	 6.159E-01	-2.472E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.708E+04	 4.952E-03	 2.036E+08	-9.226E+07	-3.966E+07	-5.433E+04	 2.838E+06	 2.747E+06	 4.376E+06
  480.1500	 1.000E+01	 8.533E+00	 8.533E+00	-5.095E-06	 2.562E+03	 8.320E+04	 2.111E+05	 2.058E+03	 2.059E+03	-7.812E+02	-1.817E+04	 8.096E+00	-5.639E-01	-4.991E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.861E-01	-7.334E-16	-4.955E+02	-2.794E-04	 6.159E-01	-2.559E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.705E+04	 5.219E-03	 2.036E+08	-9.226E+07	-3.966E+07	-5.726E+04	 2.838E+06	 2.747E+06	 4.376E+06
  480.2000	 1.000E+01	 8.533E+00	 8.533E+00	-6.196E-06	 2.562E+03	 8.325E+04	 2.111E+05	 2.064E+03	 2.059E+03	-7.815E+02	-1.817E+04	 8.097E+00	-5.639E-01	-4.986E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.861E-01	-4.818E-16	-4.959E+02	-2.939E-04	 6.159E-01	-2.691E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.703E+04	 5.519E-03	 2.036E+08	-9.226E+07	-3.966E+07	-6.055E+04	 2.838E+06	 2.747E+06	 4.376E+06
  480.2500	 1.000E+01	 8.533E+00	 8.533E+00	-7.482E-06	 2.562E+03	 8.329E+04	 2.111E+05	 2.069E+03	 2.059E+03	-7.819E+02	-1.817E+04	 8.097E+00	-5.639E-01	-4.983E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.860E-01	 3.886E-16	-4.962E+02	-2.991E-04	 6.159E-01	-2.739E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.700E+04	 5.762E-03	 2.036E+08	-9.226E+07	-3.966E+07	-6.322E+04	 2.838E+06	 2.747E+06	 4.377E+06
  480.3000	 1.000E+01	 8.533E+00	 8.533E+00	-2.143E-05	 2.562E+03	 8.333E+04	 2.111E+05	 2.076E+03	 2.059E+03	-7.822E+02	-1.817E+04	 8.097E+00	-5.639E-01	-4.979E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.860E-01	 8.452E-16	-4.965E+02	-3.088E-04	 6.159E-01	-2.828E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.698E+04	 6.126E-03	 2.036E+08	-9.226E+07	-3.966E+07	-6.721E+04	 2.838E+06	 2.747E+06	 4.377E+06
  480.3500	 1.000E+01	 8.533E+00	 8.533E+00	-2.577E-06	 2.562E+03	 8.337E+04	 2.111E+05	 2.081E+03	 2.059E+03	-7.824E+02	-1.817E+04	 8.098E+00	-5.639E-01	-4.977E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.860E-01	-5.564E-16	-4.968E+02	-3.099E-04	 6.159E-01	-2.838E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.695E+04	 6.359E-03	 2.036E+08	-9.226E+07	-3.966E+07	-6.976E+04	 2.838E+06	 2.747E+06	 4.377E+06
  480.4000	 1.000E+01	 8.533E+00	 8.533E+00	-6.784E-06	 2.562E+03	 8.340E+04	 2.111E+05	 2.086E+03	 2.059E+03	-7.827E+02	-1.817E+04	 8.098E+00	-5.639E-01	-4.975E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.860E-01	 1.388E-17	-4.970E+02	-3.257E-04	 6.159E-01	-2.982E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.693E+04	 6.542E-03	 2.036E+08	-9.226E+07	-3.966E+07	-7.178E+04	 2.838E+06	 2.747E+06	 4.377E+06
  480.4500	 1.000E+01	 8.533E+00	 8.533E+00	-3.870E-06	 2.562E+03	 8.344E+04	 2.111E+05	 2.090E+03	 2.059E+03	-7.830E+02	-1.818E+04	 8.098E+00	-5.639E-01	-4.973E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.859E-01	 4.450E-16	-4.973E+02	-3.462E-04	 6.159E-01	-3.170E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.691E+04	 6.736E-03	 2.036E+08	-9.226E+07	-3.966E+07	-7.391E+04	 2.838E+06	 2.747E+06	 4.377E+06
  480.5000	 1.000E+01	 8.534E+00	 8.534E+00	-1.722E-05	 2.562E+03	 8.347E+04	 2.111E+05	 2.092E+03	 2.059E+03	-7.832E+02	-1.818E+04	 8.099E+00	-5.639E-01	-4.973E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.859E-01	 7.546E-17	-4.975E+02	-3.467E-04	 6.159E-01	-3.175E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.689E+04	 6.781E-03	 2.036E+08	-9.226E+07	-3.966E+07	-7.440E+04	 2.838E+06	 2.747E+06	 4.377E+06
  480.5500	 1.000E+01	 8.534E+00	 8.534E+00	-9.472E-06	 2.562E+03	 8.349E+04	 2.111E+05	 2.096E+03	 2.059E+03	-7.834E+02	-1.818E+04	 8.099E+00	-5.639E-01	-4.972E-02	 2.477E+00	 1.065E+00	 4.048E-01	 3.859E-01	-7.329E-16	-4.977E+02	-3.600E-04	 6.159E-01	-3.297E-05	 1.092E+01	-9.176E-05	 1.700E+00	 0.000E+00	-5.687E+04	 6.977E-03	 2.036E+08	-9.226E+07	-3.966E+07	-7.655E+04	 2.838E+06	 2.747E+06	 4.377E+06
